Codigo,Tipo,Nombre,Dir,Ciudad,Prov,CP,Tel
P0954,1.0,I M MANUFACTURAS*,AVDA VALENCIA,MOLINS DE REI,BARCELONA,08750,
P0955,1.0,ITTO ORTOPEDICO BARNA,PROVENZA, ,BARCELONA,08037,
P0956,1.0,HUELVA FCA*,C/   RAFAEL BECA MATEOS,CARRETERA AMARILLA,SEVILLA,41007,
P0957,1.0,P. HOMS,PASEO DE LA CAMPSA,CORNELLÁ DE LLOBREGAT,BARCELONA,08940,933340508
P0958,1.0,SSL H-CARE (*),C/   MARINA, ,BARCELONA,08005,
P0959,1.0,HECASA*,"CTRA. HUESCA, KM. 12,1",VILLANUEVA DE GALLEGO,ZARAGOZA,50830,
P0960,1.0,BGT*,NARCISO MONTURIOL,CABRERA DEL MAR,BARCELONA,08349,937501386
P0961,1.0,LAUCLAR*,C    BODEGUEROS, ,MALAGA,29006,
P0962,1.0,GASPUNT,AV/  POLIGONO INDUSTRIAL,CERVERA,LLEIDA,25200,973530371
P0963,1.0,FORTIFLEX*,C/   LUIS DOMENECH,CANET DE MAR,BARCELONA,08360,
P0964,1.0,FLEMING,AVDA. MARINA,SANT BOI DE LLOBREGAT,BARCELONA,08830,902405104
P0965,1.0,FASYOR*,, ,MADRID,,
P0966,1.0,FAL*,INDUSTRIAL, ,LA CORUÑA,15005,
P0967,1.0,ESTEBAN GALINDO*,"MAS MUNI, 40",CANET DE MAR,BARCELONA,08360,
P0968,1.0,CATAR MED*,JAUME ISERN,MATARO,BARCELONA,08302,
P0969,1.0,PLASTICOS H.*,JUAN BLANCAS 22-24, ,BARCELONA,08012,
P0970,1.0,DISTROMEF,"POL. TECNOLOGIGO, NAVE 39",OGIJARES,GRANADA,18151,
P0971,1.0,DISTREX IB,P.I. CAN BARRI C/ D NAVES B Y C,BIGUES I -RIELLS,BARCELONA,08415,902220111
P0972,1.0,ARTSANA,C/   INDUSTRIAS,ALCORCON,MADRID,28923,916499065
P0973,1.0,COTOFARMA,C/   SANT LLUC,BADALONA,BARCELONA,08918,
P0974,1.0,CORYSAN,AVDA. SIGLO XXI,VILADECANS,BARCELONA,08840,902196816
P0975,1.0,COM LLUCH,C/   TUCUMÁN, ,BARCELONA,08030,
P0976,1.0,COLOPLAST,CONDESA DE VENADITO,MADRID,MADRID,28027,900210474
P0977,1.0,BERKSHIRE*,"ISLA DE LA PALMA, 37",SAN SEBASTIAN DE LOS REYES,MADRID,28700,
P0978,1.0,TEXPOL,C    AVINYO,MANRESA,BARCELONA,08243,938734762
P0979,1.0,CODORNIU Y GARRIGA *,PINTOR FORTUNY,POLINYA,BARCELONA,08213,
P0980,1.0,EMES,PZA  LAS NAVAS,BARCELONA,BARCELONA,08004,
P0981,1.0,CERES (*),INDUSTRIA, ,BARCELONA,08041,
P0982,1.0,FRAMA,Pº/  DE LA ESTACION,ALCOVER,TARRAGONA,43460,
P0983,1.0,ONTEX ID,C/   FRESNO,VALVERDE DE MAJANO,SEGOVIA,40140,
P0984,1.0,CANTARELL CODINA,LIBERTAD,MANRESA,BARCELONA,08240,
P0985,1.0,INTEX,CTRA. DEL LEIZARAN,ANDOAIN,GIPUZKOA,20140,
P0986,1.0,CALVO IZDO*,VALENCIA,BURJASOT,VALENCIA,46100,
P0987,1.0,BATLLE D B.*,TORRE BAIXA,TORRE DE CLARAMUNT,BARCELONA,08786,
P0988,1.0,VALOR B,"TORVISCAL,",TOLEDO,TOLEDO,45007,
P0989,1.0,ARBORA & AUSONIA(*),PASEO DE LOS TILOS,BARCELONA,BARCELONA,08034,902404035
P0990,1.0,APOSITOS KYM,C/   MAESTRO PALAU,MISLATA,VALENCIA,46920,
P0991,1.0,APOSITOS EGO*,CAMINO DEL MAR,ALBORAYA,VALENCIA,46120,
P0992,1.0,DR CEA*,"C/   PEDRO NIÑO,", ,VALLADOLID,47001,
P0993,1.0,GERIPROX*,AVDA VIRGEN DE MONTSERRAT,LLINARS DEL VALLES,BARCELONA,08450,938412325
P0994,1.0,MEDI BAYREUTH,C/   CANIGO,HOSPITALLET DE LLOBREGAT,BARCELONA,08901,
P0995,1.0,AMARGANT T E*,SAN MIGUEL,CANET DE MAR,BARCELONA,08360,
P0996,1.0,ALFASA*,PAU CLARIS, ,BARCELONA,08009,
P0997,1.0,ALBASA,C/   FREDERIC MOMPOU,S.VICENTE CASTELLET,BARCELONA,08295,
P0998,1.0,FARMAVARI,POLIGONO INDUSTRIAL PRONI CALLE D,MERES,ASTURIAS,33199,
P0999,1.0,HOLLISTER IB,AVDA BRUSELAS,ALCOBENDAS,MADRID,28108,
P1000,1.0,KORHISPANA*,WORLD TRADE CENTER ALMEDA PARK,CORNELLÀ DE LLOBREGAT,BARCELONA,08940,933358167
P1001,6.0,SIMILASAN*,"11,RUE DU CASSE BP-22",SAINT JEAN,FRANCE,31240,
P1002,1.0,ESENDI,P.I. ELS BATZACS (ELS XOPS),LLIÇÁ DE VALL,BARCELONA,08185,
P1003,1.0,OHMYGOD,C    PERIODISTA GRANÉ,TERRASSA,BARCELONA,08226,902050992
P1004,1.0,PEGASO SALUD,VIA AUGUSTA,BARCELONA,BARCELONA,08021,935173637
P1005,1.0,TOPCOM IB,C/   LANZAROTE,SAN SEBASTIAN DE LOS REYES,MADRID,28703,930005566
P1006,1.0,PHYTOVIT,POLIG IND MONACHIL NAVE 4,PELIGROS,GRANADA,18210,
P1007,1.0,LITAPHAR,ORENDAUNDI,AZPEITIA,GIPUZKOA,20730,902999771
P1008,1.0,BOEHRINGER ING,C    PRAT DE LA RIBA,SANT CUGAT DEL VALLES,BARCELONA,08174,934045400
P1009,1.0,COSM GRIEGA(*),C    ALAVA,BARCELONA,BARCELONA,08005,
P1010,1.0,NAKAMICHI,C    CAIGUDA,BENAGUASIL,VALENCIA,46180,962732181
P1011,1.0,MYLAN PHARMACEUTICALS,C    PLOM,BARCELONA,BARCELONA,8038,933786418
P1012,1.0,BALNEARIO LANJARON,AV   DE LA CONSTITUCION,LANJARON,GRANADA,18420,958770137
P1013,1.0,NUEVA DIETETICA,C/   ESPALDILLAS DIEZ,ALCALÁ DE GUADAIRA,SEVILLA,41500,636207334
P1014,1.0,GALIUX PHARMA,GENERAL VARELA,MADRID,MADRID,28020,915791247
P1015,1.0,ADAPTODIET(*),PSJ  DE LA FIGUERA,VALLDOREIX,BARCELONA,08917,
P1016,1.0,ARKOPHARMA LABORATORIOS,C/   AMALTEA,MADRID,MADRID,28045,915271512
P1017,1.0,NATURAL SOLTER,CTA  MORAIRA,BENITATXELL,ALICANTE,03726,
P1018,1.0,ECOMAR(*),MUELLE COMERCIAL,VILANOVA I LA GELTRU,BARCELONA,08800,938152267
P1019,1.0,O3 BENESSERE(*),C/   JOSE BERGAMIN 44 10º-B,MADRID,MADRID,28030,
P1020,1.0,INNONCO(*),AVDA INDUSTRIA,ALCOBENDAS,MADRID,28108,
P1021,1.0,HERBES DEL MOLI,AVD  DE LA CONSTITUCIÓN,BENIMARFULL,ALICANTE,03827,
P1022,1.0,SMART-PH(*),GOLF DE VALENCIA 6A,SAINT CUGAT DEL VALLES,BARCELONA,08198,
P1023,1.0,TELIC,C    MOLI D'EN BARRI,BIGUES I RIELLS,BARCELONA,08415,938656125
P1024,1.0,COSM OLIVIER*,C    RIBERA DEL SENA, ,MADRID,28042,
P1025,1.0,GYNEA LAB,C/   VENUS,TERRASSA,BARCELONA,08228,
P1026,1.0,MASNATURE*,AVDA LITORAL,ESTEPONA,MALAGA,29680,
P1027,1.0,FARMATILO,C    CALLE COPERNICO NAVE 4,ARCOS DE LA FRONTERA,CADIZ,11630,
P1028,1.0,NEW NAT HEALTH*,C/   SAN BERNARDO, ,MADRID,28015,
P1029,1.0,SIMDANA,C    AMADOR DE LOS RIOS,MÁLAGA,MÁLAGA,29017,
P1030,1.0,KELLOGG,C    AVDA EUROPA,MADRID,MADRID,28108,
P1031,1.0,INNOV TIME,C    BELLAVISTA,CASTELLDEFELS,BARCELONA,08860,
P1032,1.0,AIR CONTROL,Pº   SARROETA,DONOSTIA SAN SEBASTIAN,GIPUZKOA,20014,
P1033,1.0,DAGA,C    CATALUNYA,SANTA PERPETUA DE MOGODA,BARCELONA,08130,902107632
P1034,1.0,ITPHARMA,C    OLITE,IMARCOAIN,NAVARRA,31119,
P1035,1.0,NUTRICION CENTER NC S.L.U.,C/   MARINA,HUELVA,HUELVA,21001,
P1036,1.0,AROLAI MED(*),Pº   DE LA HABANA,MADRID,MADRID,28036,902501666
P1037,1.0,DR HEALTHCARE,ESCUELAS PIAS,BARCELONA,BARCELONA,08017,
P1038,1.0,GARRAF TRADEX,MARCELI GENER,VILANOVA I LA GELTRU,BARCELONA,08800,900103023
P1039,1.0,M4 PHARMA,C/   MARROC,BARCELONA,BARCELONA,08019,902120320
P1040,1.0,AKIRELA*,AV   MADRID,BARCELONA,BARCELONA,08028,
P1041,1.0,BOTIQUIN SANS,C    MILA Y FONTANALS,SABADELL,BARCELONA,08205,
P1042,1.0,FARMACRI CANARIAS,C    BETHOBEN,MASPALOMAS SAN BARTOLOME DE TIRAJAN,LAS PALMAS DE GRAN CANARIA,35100,
P1043,1.0,LAB ZORGAN,C    TAVERN,BARCELONA,BARCELONA,08021,
P1044,1.0,RECKITT BENCK E,MATARO,GRANOLLERS,BARCELONA,08403,938426005
P1045,1.0,IDOKI SCF TEC(*),IBAIZABAL BIDEA EDIFICIO,DERIO,BIZKAIA,48160,944005200
P1046,1.0,IBERSANA*,C    OBISPO VELA,LAS PALMAS DE GRAN CANARIA,LAS PALMAS,35004,
P1047,1.0,INNOVAONIL,POLIGONO IND LOS VASALOS,ONIL,ALICANTE,03430,965565946
P1048,1.0,IN TERRA SALUD,AV   PASEIG DEL MARGALLO,SITGES,BARCELONA,08870,902900471
P1049,1.0,MONVA,C    CARRETERA JAEN-BAEZA KM 30,MANCHAREAL,JAEN,23100,
P1050,1.0,BEPS BIOPHARM,C/   MADRID,ARGES,TOLEDO,45122,
P1051,1.0,HC CLOVER,C/   ALICANTE,MADRID,MADRID,28500,
P1052,1.0,SUCITESA,PI CAN SALVATELLA C/ COMADRAN,BARBERA DEL VALLES,BARCELONA,08210,
P1053,1.0,MICRODAN,C/   TORRECERREDO,OVIEDO,ASTURIAS,33012,
P1054,1.0,DESMA,PASEO DE LA CASTELLANA,MADRID,MADRID,28046,
P1055,1.0,SAED,"POLIGONO EMPRESARIAL ""AGUILA DEL NORA""",COLLOTO-SIERO,ASTURIAS,33199,
P1056,1.0,BRIKENSA E,CAMINO SAN RAFAEL,MALAGA,MALAGA,29006,
P1057,1.0,MASCARITAS(*),FLOR,ALMAYATE,(MALAGA),29749,
P1058,1.0,FARMASIERRA LAB,CTRA DE IRUN KM 26.200,SAN SEBASTIAN DE LOS REYES,MADRID,28700,
P1059,1.0,ARGAN OIL,ANASTASIO NIETO,COLLADO VILLALBA,MADRID,28400,902107485
P1060,1.0,ABIAL,PALENCIA,SANTANDER,CANTABRIA,39005,
P1061,1.0,DIST INTERMEDIA OC,C/   DOCTOR FLEMING,MADRID,MADRID,28036,
P1062,1.0,LAGOASFARMA (*),C/   EMILIO GONZÁLEZ LÓPEZ,A CORUÑA,A CORUÑA,15011,
P1063,1.0,SIMILDIET,SAN VICENTE DE PAUL,ZARAGOZA,ZARAGOZA,50001,
P1064,1.0,THOMIL,CTRA ANDALUCIA,PINTO,MADRID,28320,
P1065,1.0,CONATAL,AV   REQUEJO,ZAMORA,ZAMORA,49022,980519518
P1066,1.0,AUREA BIOCARE(*),C    PERU,LAS MATAS,MADRID,28290,
P1067,1.0,RJM GREENDIET,ALMAZARA,GINES,SEVILLA,41960,
P1068,1.0,GASSOL,VALENCIA,BARCELONA,BARCELONA,08029,
P1069,1.0,NATURAL DISCOVER (*),C    DIPUTACION,BARCELONA,BARCELONA,08007,
P1070,1.0,FDG FARMADIET,BLANQUERS,BANYOLES,GIRONA,17820,
P1071,1.0,RAMON BOLOS,C/   CONCEPCIÓN ARENAL,ALAQUÀS,VALENCIA,46970,
P1072,29.0,B & FINT,VIA ALLA ROGGIA, ,LUGANO VIGAELLO (SUIZA),CH-69,
P1073,1.0,ATENA PROD FCOS,C/   ANTONIO ARIAS,MADRID,MADRID,28009,
P1074,1.0,EDDA INNOVA PHARMA S.L.,C/   POLO NORTE,TORREJON DE ARDOZ,MADRID,28850,609427293
P1075,1.0,THUASNE,C    AVENA,MADRID,MADRID,28914,
P1076,1.0,WOKOWA SOL*,C    GUIFRE,BADALONA,BARCELONA,08918,
P1077,1.0,"NUTRICION TCA DEPORTIVA,",RONDA PONENT,TERRASSA,BARCELONA,08225,
P1078,1.0,LEHNING,MENOR 4 NAVE 1,COLMENAR VIEJO,MADRID,28770,
P1079,1.0,TEVA PHARMA,C/   ANABEL SEGURA,ALCOBENDAS (MADRID),MADRID,28108,
P1080,1.0,BIOAVEDA (*),CANARIAS, ,JAEN,23009,
P1081,1.0,CUVEFARMA,CARRETERA A-431 KM 19,ALMODOVAR DEL RIO,CORDOBA,14720,
P1082,1.0,VEGA CARABAÑA,CAMINO DE HORMIGUERAS,MADRID,MADRID,28031,
P1083,1.0,BICSA,RAFAEL CASANOVA,MOLINS DE REI (BARCELONA),BARCELONA,08750,
P1084,1.0,ANADE SOPORTE INT*,AVDA DEL MEDITERRANEO,COLMENAR VIEJO  (MADRID),MADRID,28770,918462514
P1085,1.0,G L C INV Y COM (*),PZA  CONDE RODEZNO,PAMPLONA (NAVARRA),NAVARRA,31004,
P1086,1.0,NATURE PROVENCE *,ISABEL COLBRAND,MADRID,MADRID,28050,
P1087,1.0,INTENDIS FARMA*,C/   PARQUE EMP SAN FERNANDO,SAN FERNANDO DE HENARES,MADRID,28830,916088200
P1088,1.0,NATURE PHARMA RIOJA,C    MONTE PERDIGUERO,CALAHORRA,LA RIOJA,26500,
P1089,1.0,BIOPROCESA,AVD. DE LA INNOVACIÓN,ARMILLA,GRANADA,18100,657 975 821
P1090,1.0,REHAB EUROPA,SANT GERVASI CASSOLES,BARCELONA,BARCELONA,08022,
P1091,1.0,DISNADIET,C/   VALLADOLID,HUMANES DE MADRID,MADRID,28970,
P1092,1.0,DEFABAR,POLIGONO LOS ESTANCOS,ALCORISA (TERUEL),TERUEL,44550,978883311
P1093,1.0,ANTRACENO*,C    INFANTAS,SAN SEBASTIAN DE LOS REYES (MADRID),MADRID,28701,
P1094,1.0,DIETICLAR,CORCEGA,BARCELONA,BARCELONA,08029,934193626
P1095,1.0,COSM ENSUEÑO(*),PAU TORRES,ESPLUGUES DE LLOBREGAT,BARCELONA,08950,
P1096,1.0,DERMOCEUTICAL(*),SIR ALEXANDER FLEMING,PATERNA (VALENCIA),VALENCIA,46980,
P1097,1.0,LAB MYC,AV   EUROPA,POZUELO DE ALARCON (MADRID),MADRID,28224,
P1098,1.0,EXC GR BDI,PASAJE MERCURI NAVE 11,CORNELLA DE LLOBREGAT (BARCELONA),BARCELONA,08940,
P1099,1.0,SANITEC SO,C/   ARTES GRÁFICAS,PAIPORTA,VALENCIA,46200,962051448
P1100,29.0,JECARE FRANCE,RUE BEAU-SEJOUR, ,1003 LAUSANNE (SUIZA),92200,
P1101,1.0,MASERMIN,C    LIBRA,TERRASSA (BARCELONA),BARCELONA,08228,
P1102,1.0,SALUDABILITY,Pº   DE LA BONANOVA,BARCELONA,BARCELONA,08017,619147525
P1103,1.0,OLYAN FARMA,C/   TREFACIO,MADRID,MADRID,28043,
P1104,1.0,TERLEX 2007 *,C/   L'EMPORDA,SANT QUIRZE DEL VALLES,BARCELONA,08192,
P1105,1.0,GERMED*,C/   CHILE,LAS ROZAS -LAS MATAS-,MADRID,28290,
P1106,1.0,LAVERTON *,AV   OSONA,BARCELONA,BARCELONA,08503,
P1107,1.0,MIQUEL PAYAS,C    JACINT VERDAGUER, ,BARCELONA,08500,
P1108,1.0,E I ACUIFERAS,CARR DEL TRANCO KM 18,VILLANUEVA DEL ARZOBISPO,JAEN,23330,
P1109,7.0,ZUCCARI,VIA  DEL COMMERCIO,TRENTO,(ITALIA),,
P1110,1.0,PEKATHERM,C    BOSC TANCAT 19,CERDANYOLA,BARCELONA,08290,938484376
P1111,1.0,FITODIS,C/   LAGUNA DEL MARRQUESADO,MADRID,MADRID,28021,
P1112,1.0,WEIDER NUT,C/   ENCINA,ARGANDA DEL REY,MADRID,28500,
P1113,7.0,HULKA,VIA  DELLA SCIENZA,ROVIGO,(ITALIA),45100,39 0425 471457
P1114,1.0,LAB SINTEXLINE,P I. LA RED CALLE 11,ALCALA DE GUADAIRA,SEVILLA,41500,955634595
P1115,1.0,SANASUR,C/   SEVERO OCHOA,SANLUCAR DE BARRAMEDA,CADIZ,11540,
P1116,1.0,MEDIPRO,AVDA QUITAPESARES,VILLAVICIOSA DE ODON (MADRID),MADRID,28670,
P1117,29.0,KAZ EUROPE,PZA  DU CHAUDERON,LAUSANNE CH-1003,VAUD (SUIZA),,+41216440129
P1118,1.0,LABOLISER,C    LEPANT,BARCELONA,BARCELONA,08025,
P1119,1.0,LAB Mª J CALVIÑO(*),C    XAQUIN LORENZO,AMES,A CORUÑA,15895,
P1120,1.0,FOUNTAINS LAB,AV/  RICARDO SORIANO,MARBELLA,MALAGA,29602,
P1121,1.0,DEGOJI COSMETICS(*),AVDA NAVARRO REVERTER, ,VALENCIA,46004,
P1122,1.0,PHILIPS IB,C    MARIA DE PORTUGAL,MADRID,MADRID,28050,915669442
P1123,1.0,FUZZY BRUSH(*),C    QUEJIDO,(ALCOBENDAS),MADRID,28109,
P1124,1.0,TETROBREATH,C    JOSEP CLARÀ,CAMBRILS,TARRAGONA,43850,
P1125,1.0,INTECH BEAUTY LAB,C    TAQUIGRAF SERRA,BARCELONA,BARCELONA,08028,608029804
P1126,1.0,RICARDO A V,C    JAIME ROIG,VALENCIA,VALENCIA,46529,
P1127,1.0,ENFA,C/   PARALELA,PARACUELLOS DE JARAMA,MADRID,28860,
P1128,1.0,COSMALYAL,AVDA COMPROMISO DE CASPE,ZARAGOZA,ZARAGOZA,50002,
P1129,1.0,EXENLAB*,MALLORCA ESQUINA LEVANTE S/N,RIBA ROJA,VALENCIA,46394,
P1130,1.0,CALECO (*),AVDA DIAGONAL,BARCELONA,BARCELONA,08017,
P1131,1.0,MAVENT(*),Pº   DE GRACIA,BARCELONA,BARCELONA,08007,
P1132,1.0,WELCOMING BUS(*),C/   PUENTEAREAS,MADRID,MADRID,28002,
P1133,6.0,LAB DR COULET,MAISON MEDICALE, ,MALLEMOISSON (FRANCE),,+33492345870
P1134,1.0,VIDATEST SL,C/   ANTONIO CANOVAS,ZARAGOZA,ZARAGOZA,50004,
P1135,1.0,ROGER & GALLET,JOSEFA VALCARCEL,MADRID,MADRID,28027,
P1136,1.0,SERV JOMER,C    PEDRO TEMBOURY,OTURA,GRANADA,18630,
P1137,1.0,PHYTOITALIA(*),C/   PONZANO,MADRID,MADRID,28003,
P1138,1.0,POVIDECO(*),C    SANCHO EL FUERTE,CINTRUENIGO,NAVARRA,31592,
P1139,1.0,VIAFAR,CTRA TORREJON A AJALVIR KM 5.200,AJALVIR,MADRID,28864,
P1140,1.0,GERVASI FCIA,C    JOAN XXIII 15-19,(ESPLUGUES DE LLOBREGAT),BARCELONA,08950,
P1141,1.0,SOLSTICE NAT,AV/  ALEJANDRO ROSELLÓ,PALMA DE MALLORCA,ILLES BALEARS,07002,
P1142,1.0,EMINA,CTRA SAN BERNARDO,VALBUENA DE DUERO,VALLADOLID,47359,
P1143,1.0,AMNISURE,C    ALBURQUERQUE, ,MADRID,28010,
P1144,1.0,GENZYME,C    MARTINEZ VILLERGAS, ,MADRID,28027,
P1145,1.0,MCK(*),C    TXURRUKA,MUTRIKU,GIPUZKOA,20830,
P1146,1.0,BIOMEDAL,AV   AMERICO VESPUCIO,SEVILLA,SEVILLA,41092,954081276
P1147,24.0,SIGMA-TAU HC,GROENEWOULDSEDIJK,UTRECH,UTRECH,3528B,
P1148,1.0,IMPROSAN PS,C    COMERCIO,(CHAUCHINA),GRANADA,18330,
P1149,1.0,KERN PHARMA,C/   VENUS,TERRASSA,BARCELONA,08228,
P1150,1.0,NATUREXCEL,AV   DIAGONAL,BARCELONA,BARCELONA,08006,
P1151,1.0,SODICER IBCA,C/   PARIS,BARCELONA,BARCELONA,08029,
P1152,1.0,LAB COBAS,C/   PERFUMERIA,COLMENAR VIEJO,MADRID,28770,918475077
P1153,1.0,MENORFARMA,C/   MENORCA,MADRID,MADRID,28009,
P1154,6.0,TMEA SARL,RUE  DE COLISEE, ,PARIS (FRANCIA),75008,
P1155,1.0,TATTOO DELUXE,AV   ARIAS MALDONADO,MARBELLA,MALAGA,29600,
P1156,1.0,VITAL BALLANCE,C    TRAMONTANA,MADRID,MADRID,28220,
P1158,1.0,DRASANVI,"CALLE 1, PARCELA 99",VILLADANGOS DEL PÁRAMO - (LEON),LEON,24392,
P1159,1.0,ADARO TEC,C/   JIMENA FERNANDEZ DE LA VEGA EDIFICIO ADARO,GIJON,ASTURIAS,33203,985345922
P1160,1.0,SALUDABLIA 2010(*),AVD  CESAREO ALIERTA,ZARAGOZA,ZARAGOZA,50008,
P1161,1.0,TOTAL IMPORT,POLIGONO PRONI CALLE E,MERES SIERO,ASTURIAS,33199,
P1162,1.0,KEFUS,RIU TURIA,BENIARBEIG (ALICANTE),ALICANTE,03778,
P1163,1.0,BIENESTAR PREM(*),PZA  MARQUES DE CAMARINES,ARAVACA,MADRID,28023,
P1164,1.0,SALUD CHLORELLA,DR. FLEMING,ALICANTE,ALICANTE,03350,
P1165,1.0,ROIAGE LAB,C    MORA D`EBRE,BARCELONA,BARCELONA,08023,655132184
P1166,1.0,WORLD FANTASY,C/   SESTAO,PINTO,MADRID,28320,620809739
P1167,1.0,MR. MAKOO,CARRER DE CAN DINERS 2-B,ARGENTONA,BARCELONA,08310,
P1168,1.0,NUTRICEUTICS,C    BUXEDA,SABADELL,BARCELONA,08203,
P1169,1.0,ASSER P,C    LA FONT,ULLA,GIRONA,17140,619510649
P1170,25.0,DIETLAB,EDIFICIO VERDE QUIEMADAS-SERNADA, ,VISEU (PORTUGAL),,
P1171,1.0,INTERNATURE,C/   DEL HOSPITAL,ONTIGOLA,TOLEDO,45340,
P1172,1.0,BIOGALIA,PARQUE TECNOLOGICO DE GALICIA ED TERMOPOLE,santiago de compostela,LA CORUÑA,15706,
P1173,1.0,GINEACTION,C/   NAPOLES,BARCELONA,BARCELONA,08025,
P1174,1.0,SUCRALIN,C/   ESLA,TERRASSA,BARCELONA,08223,
P1175,1.0,PILEJE SLU,C/   SANT MARTÍ DE L’ERM,SANT JUST DESVERN,BARCELONA,08960,
P1176,1.0,GRAL FARMA,C    IPLACEA,ALCALA DE HENARES,MADRID,28803,
P1177,29.0,NUTRADEAL,PLACE CHEVELU,GINEBRA,GENEVE (SUIZA),01211,
P1178,1.0,NAKPORT,C    PALLARS,BARCELONA,BARCELONA,08018,
P1179,1.0,FUNCIONAL FOOD,C/   FEDERICA MONTSENY,SANT FELIU DE LLOBREGAT,BARCELONA,08980,
P1180,1.0,LABORATORIOS SKINWINE,AV   PUERTA DEL SUR,JEREZ DE LA FRONTERA,CADIZ,11408,
P1181,1.0,MONTELOEDER,C    MIGUEL SERVET NAVE 17 Nº,ELCHE,ALICANTE,03203,
P1182,1.0,PROBELTE PH,CTRA MADRID KM,MURCIA,MURCIA,30100,
P1183,1.0,SM IMP,C/   BRUC,SABADELL,BARCELONA,08203,
P1184,1.0,COSM GALENO(*),AV   DEL PUERTO,VALENCIA,VALENCIA,46021,
P1185,1.0,ANDROMEDICAL,C/   PROCION,MADRID,MADRID,28023,
P1186,48.0,ROSE ALMAGGIO*,PRAT DE LA CREU, ,ANDORRA LA VELLA (PRINCIPADO DE AND,AD500,
P1187,1.0,NAKAFARMA,C    AZCARRAGA,OVIEDO,OVIEDO (PPDO DE ASTURIAS),33010,
P1188,1.0,LINEADERM,"C    VIOLETA PARRA, 6 PORTAL 1 6ºC",GETAFE,MADRID,28903,622539920
P1189,1.0,MEDICAL MIX,C    AMPOSTA,SAN CUGAT DEL VALLES,BARCELONA,08174,
P1190,1.0,COMP FITONUT,C    LEPANTO,ALBOLOTE,GRANADA,18220,
P1191,1.0,LOVI ESPAÑA*,C    BERLIN,CARTAGENA,MURCIA,30353,
P1192,7.0,CLAVIS,VIA  DE LA PIAZZA,BRESCIA,(ITALIA),25127,
P1193,1.0,TASCARE,CERRO DE LAS ULAGAS,VALDEMORILLO,MADRID,28210,
P1194,1.0,IMUNGEN(*),C    COSTA BRAVA, ,MADRID,28034,615437787
P1195,1.0,EMO,CAMINO DE LA PASCUALETA,PAIPORTA,VALENCIA,46200,
P1196,1.0,MARTEREY CORP,C    FLORIDA,VILLAVICIOSA DE ODON,MADRID,28670,
P1197,1.0,BIOFORCE ESPAÑA AVOGEL,PLATÓ,BARCELONA,BARCELONA,08021,932019922
P1198,1.0,DENTZANO,C    REGAS,BARCELONA,BARCELONA,08006,
P1199,1.0,PADMA LIFE,C    RIBERA,MARBELLA,MALAGA,29660,
P1200,1.0,BESLAN,C    HENARES,VELILLA DE SAN ANTONIO,MADRID,28891,
P1201,1.0,GEBRO PH,AV   TIBIDABO,BARCELONA,BARCELONA,08022,
P1202,5.0,MEDICHEM INT,RUSHENDEN ROAD ME11 5HE,QUEENBOROUGH,KENT  (UNITED KINDOM),,01795581151
P1203,1.0,RAMOS PUERTA,C/   CONCEPCION ARENAL,CHAUCHINA,GRANADA,18330,
P1204,1.0,LIDIA BLANCO BALDO,C    SAN VICENT,MURO DE ALCOY,ALICANTE,03830,965530398
P1205,1.0,FITONUTRICEUTICOS,C    TEBAS,LAS ROZAS,MADRID,28232,
P1206,1.0,ARTEMIS FCA(*),C    CEA BERMUDEZ,MADRID,MADRID,28003,
P1207,1.0,BJORCK B,C/   FERNANDO GUANARTEME,LAS PALMAS DE GRAN CANARIA,LAS PALMAS DE GRAN CANARIA,35010,
P1208,1.0,FUNNELPACK,C    COVADONGA,L´HOSPITALET DE LLOBREGAT,BARCELONA,08906,
P1209,1.0,VAMINTER,PRIMERO DE MAYO,PETRER,ALICANTE,03610,
P1210,1.0,INDUSEN,CARRETERA NACIONAL 1 KM 233,BURGOS,BURGOS,09001,
P1211,1.0,ORGONO PRODUCTS,C    JOSE FERNANDIN,CASTRILLON,ASTURIAS,33450,
P1212,1.0,SVENSON,C/   ORENSE,MADRID,MADRID,28020,
P1213,1.0,ENERGY SHOT,C    FELIP PEDRELL,SABADELL,BARCELONA,08208,
P1214,1.0,INFISPORT,C    PAVIAS (PARQUE SUR),CASTELLON,CASTELLON,12006,
P1215,1.0,HERDEMATI,C/   FRAY JOAQUIN ALDEA,ZARAGOZA,ZARAGOZA,50011,
P1216,1.0,CANTABRIA PH*,C    RIBERA DEL LOIRA, ,MADRID,28042,
P1217,1.0,DIMAFARMA 2000,EDUARDO DOMINGUEZ AVILA,MALAGA,MALAGA,29014,
P1218,1.0,PURESSENTIEL IB,JOSE ABASCAL,MADRID,MADRID,28003,
P1219,1.0,NYBROPLAN(*),C/   OGOÑO 1 MODULO 14,GETXO,VIZCAYA,48930,
P1220,1.0,MED & SCHOMAM,C/   GENERAL MANSO,SANT FELIU DE LLOBREGAT,BARCELONA,08980,936667562
P1221,1.0,IMFARSAL,TREBALL,CORNELLA DE LLOBREGAT,BARCELONA,08940,
P1222,1.0,G FARMADIS,SIERRA DE GUADARRAMA,SAN FERNANDO DE HENARES,MADRID,28830,
P1223,1.0,ICART,MANTURIOL,BARCELONA,BARCELONA,08210,
P1224,1.0,TAÜLL ORGANICS,C/   FELIPE DE PAZ,BARCELONA,BARCELONA,08028,
